id,hhb,hbo2,ca,na
17037,8.042984,4.101881,8.8987875,3.014207
17038,8.138362,4.0551906,8.921693,2.9863815
17039,8.085303,4.061264,8.859681,2.9693768
17040,8.288054,4.157476,8.990826,3.000605
17041,8.125656,4.063128,8.884112,2.9720414
17042,8.109439,4.0397043,8.900115,2.9795299
17043,8.044004,4.0386252,8.886946,2.9900758
17044,8.236044,4.1320505,8.97629,3.0020018
17045,8.117684,4.050544,8.916571,2.9876378
17046,8.180799,4.072946,8.941316,2.9893723
17047,8.164206,4.0518475,8.913184,2.9733322
17048,8.196915,4.0754895,8.930242,2.9769332
17049,8.337279,4.1871963,8.99509,2.9883025
17050,8.013888,4.088659,8.886518,3.0075758
17051,7.959898,4.0587053,8.867923,3.0044703
17052,8.266375,4.1484733,8.989662,3.004118
17053,8.144025,4.1216455,8.929194,3.0024176
17054,8.046728,4.0515575,8.904871,2.9986858
17055,8.274341,4.150154,9.008047,3.0053673
17056,8.253429,4.150172,8.984793,3.0051641
17057,8.018108,4.0922813,8.891527,3.0092018
17058,8.137367,4.043661,8.902302,2.973958
17059,8.24079,4.1033163,8.961095,2.987792
17060,8.18942,4.127133,8.955535,3.002655
17061,8.295934,4.169568,8.969743,2.9890988
17062,8.231754,4.1005406,8.953266,2.9854984
17063,8.193404,4.091549,8.942099,2.9882612
17064,8.259124,4.1196923,8.980081,2.9930882
17065,8.268198,4.143835,8.98459,3.0005603
17066,8.087836,4.0450253,8.8648405,2.9694555
17067,8.020174,4.0912666,8.892425,3.0092156
17068,8.277181,4.1239924,8.986894,2.991788
17069,8.113517,4.0629716,8.936725,2.9955246
17070,8.209105,4.093137,8.927709,2.976469
17071,7.9287977,4.071014,8.857756,3.0090444
17072,8.207564,4.1457996,8.964562,3.0075989
17073,8.338923,4.195705,9.028291,3.00674
17074,8.241624,4.1611996,8.9731045,3.004953
17075,8.251903,4.1161942,8.974835,2.9945633
17076,8.095164,4.0394335,8.899492,2.982463
17077,8.159062,4.0722046,8.906465,2.9754226
17078,8.016453,4.0888047,8.888994,3.0081956
17079,8.064169,4.048196,8.894597,2.988468
17080,7.9946265,4.043866,8.874705,2.997167
17081,8.119176,4.044673,8.908407,2.9829152
17082,8.21452,4.0805283,8.925349,2.971562
17083,8.23482,4.110687,8.913848,2.9699643
17084,8.211062,4.148142,8.9633875,3.0069385
17085,8.196743,4.089813,8.942919,2.9879198
17086,8.153719,4.0513515,8.918151,2.9797554
17087,8.199644,4.1334534,8.95095,3.001096
17088,8.253729,4.1313086,8.979918,2.9998534
17089,7.9362206,4.0734653,8.861555,3.0098271
17090,7.9545565,4.1414876,8.876032,3.0259092
17091,8.067833,4.0472984,8.885482,2.982125
17092,8.105215,4.041675,8.912545,2.9834216
17093,8.097875,4.059862,8.90928,2.9845047
17094,8.072779,4.046328,8.899014,2.986503
17095,8.1515045,4.1285954,8.930635,3.003359
17096,8.300302,4.16231,8.990487,2.9984477
17097,8.202732,4.1346555,8.964264,3.0030732
17098,7.963572,4.077807,8.879401,3.0142024
17099,8.206814,4.1078625,8.959464,2.996859
17100,8.248357,4.1097116,8.972337,2.9937854
17101,8.202557,4.075181,8.912593,2.9674358
17102,8.194633,4.073004,8.941503,2.9845073
17103,8.15409,4.0605893,8.933051,2.9886491
17104,8.246969,4.131942,8.978145,3.0007043
17105,8.213972,4.0838957,8.944563,2.983186
17106,8.245405,4.1450233,8.971117,3.0007298
17107,8.267728,4.1276994,8.976856,2.9916584
17108,8.269432,4.1625214,8.984561,3.0028853
17109,8.198316,4.0755486,8.943349,2.9855642
17110,7.9620614,4.176262,8.854024,3.0184739
17111,8.105783,4.048532,8.909945,2.9880126
17112,8.220037,4.1240773,8.965881,3.0003145
17113,8.287119,4.160813,8.983991,2.996417
17114,8.178391,4.1280885,8.93168,2.9968567
17115,8.221281,4.128128,8.972147,3.0020664
17116,8.270806,4.165372,8.9852295,3.0022526
17117,8.2864895,4.166525,8.987613,3.0007026
17118,8.151619,4.127079,8.916705,2.9969852
17119,8.302821,4.141777,9.003793,2.9955866
17120,8.244341,4.129531,8.976144,2.9988816
17121,8.262813,4.1563716,8.981349,3.002619
17122,8.238252,4.1141815,8.90875,2.964274
17123,8.229086,4.1447816,8.965004,3.0022094
17124,8.026339,4.0923285,8.8957205,3.009286
17125,8.224079,4.1253085,8.967141,3.0007536
17126,8.2703705,4.12051,8.965256,2.9824235
17127,8.208621,4.0774283,8.917519,2.9686272
17128,8.070285,4.0418677,8.899209,2.989674
17129,8.200413,4.089495,8.915855,2.9737067
17130,8.022073,4.0929856,8.895753,3.0099866
17131,8.289731,4.168001,8.97555,2.9938157
17132,8.221316,4.1158257,8.966547,2.9982605
17133,8.221922,4.10076,8.954192,2.98756
17134,8.256892,4.166684,8.983376,3.0057576
17135,7.946827,4.0653114,8.864158,3.0075607
17136,8.209961,4.09118,8.905997,2.965651
17137,8.009877,4.065336,8.898441,3.0096276
17138,8.143274,4.124416,8.909129,2.9953096
17139,8.342657,4.1891046,9.002488,2.9913328
17140,8.25867,4.1627994,8.975112,3.002537
17141,8.25393,4.1208315,8.977007,2.9960198
17142,8.07655,4.039887,8.89529,2.9857554
17143,7.9674563,4.0605307,8.874149,3.0066333
17144,8.193672,4.0903835,8.940447,2.9866242
17145,8.1243305,4.0661864,8.877629,2.971199
17146,8.291285,4.165625,8.978076,2.995231
17147,8.321248,4.142698,8.989928,2.9837945
17148,8.102935,4.0622263,8.857657,2.9630241
17149,7.9477158,4.1179595,8.877657,3.0240142
17150,8.201362,4.082738,8.952709,2.9911246
17151,8.271879,4.137136,8.992868,2.9976313
17152,8.227433,4.098688,8.945477,2.9818697
17153,8.020681,4.0914216,8.892679,3.0095816
17154,8.263786,4.117883,8.963285,2.9841928
17155,8.210809,4.1069317,8.9599085,2.9947414
17156,8.132683,4.061279,8.870268,2.9620395
17157,8.259034,4.163399,8.985277,3.0056155
17158,8.297626,4.1618457,8.9813385,2.9945662
17159,8.270803,4.1572475,8.987477,3.00341
17160,8.155047,4.130426,8.943676,3.0072105
17161,8.189766,4.093913,8.943899,2.9905074
17162,8.200733,4.0950418,8.946832,2.9897084
17163,8.177015,4.1304445,8.949346,3.002328
17164,8.058175,4.065867,8.914277,3.0074139
17165,8.222015,4.1392593,8.982907,3.0081878
17166,8.013023,4.04275,8.881356,2.9957306
17167,7.950136,4.0650983,8.865943,3.0068972
17168,8.226413,4.0923615,8.955496,2.9857135
17169,8.214593,4.0885816,8.90856,2.965227
17170,7.9777975,4.054547,8.876187,3.0047958
17171,8.015594,4.091754,8.89121,3.0099669
17172,8.167136,4.118685,8.9333105,2.998326
17173,8.284326,4.1399565,8.983788,2.9951634
17174,8.273506,4.1323614,8.979699,2.9946926
17175,8.081128,4.052085,8.880915,2.9779603
17176,8.199057,4.1235557,8.955465,3.0011218
17177,8.006831,4.053991,8.885178,3.0006993
17178,8.288051,4.1578918,8.990797,3.000869
17179,8.238826,4.102417,8.967553,2.9914768
17180,8.2370405,4.0934577,8.942642,2.9761028
17181,8.147647,4.0704165,8.883831,2.9696286
17182,8.150699,4.1236696,8.925186,3.0015569
17183,8.237996,4.136218,8.978464,3.00368
17184,8.080964,4.0330195,8.890601,2.9802365
17185,8.091793,4.0547137,8.871368,2.9714224
17186,8.264095,4.1261153,8.9811535,2.996317
17187,8.215706,4.0795774,8.930368,2.9739645
17188,8.062981,4.0790668,8.922862,3.0143793
17189,8.013682,4.0907574,8.887859,3.0092533
17190,8.2640505,4.149253,9.003867,3.009172
17191,8.122056,4.05714,8.932251,2.9883082
17192,8.22135,4.091945,8.960546,2.9908874
17193,8.2060375,4.0925474,8.949076,2.9882812
17194,8.130087,4.0636115,8.894818,2.9757235
17195,8.191733,4.132832,8.957054,3.0058587
17196,8.201439,4.089223,8.942558,2.9855835
17197,8.017733,4.0936503,8.89315,3.0107162
17198,8.096328,4.0407605,8.910935,2.9851348
17199,8.303491,4.161669,8.986364,2.9949033
17200,8.237583,4.096674,8.941862,2.9759605
17201,8.159277,4.115482,8.927633,2.9964273
17202,8.260507,4.1646924,8.980079,3.0036771
17203,8.215152,4.121869,8.961915,2.9976704
17204,8.205799,4.100499,8.955037,2.9934025
17205,8.135033,4.0556545,8.879133,2.9641654
17206,8.188763,4.064793,8.92956,2.9779637
17207,8.262292,4.1469884,8.98436,3.0026734
17208,8.212702,4.101549,8.951721,2.9887764
17209,8.306208,4.123382,8.984303,2.9813445
17210,8.104379,4.111884,8.8793335,2.9890385
17211,8.199661,4.0891447,8.930018,2.979953
17212,8.063205,4.0464897,8.889769,2.9865296
17213,7.9912405,4.046327,8.8739805,2.9987426
17214,8.24995,4.1342874,8.980952,3.0017338
17215,8.0948715,4.050573,8.876505,2.9701333
17216,8.084424,4.1081767,8.872402,2.9897246
17217,8.247951,4.1087136,8.971166,2.992551
17218,8.016078,4.088521,8.889749,3.009461
17219,8.115913,4.0580273,8.896272,2.9795876
17220,7.9630733,4.1192927,8.883617,3.0233848
17221,8.249472,4.119727,8.968692,2.9911532
17222,8.092332,4.032759,8.896028,2.9784834
17223,8.240207,4.100917,8.957757,2.9854548
17224,8.096334,4.059734,8.933461,3.0008278
17225,8.126466,4.051523,8.918456,2.986846
17226,8.237966,4.157449,8.968894,3.0030546
17227,8.203021,4.074089,8.939924,2.9820411
17228,8.221783,4.0909805,8.960935,2.9913723
17229,8.291806,4.176969,8.985186,2.9983256
17230,8.21507,4.098024,8.920709,2.9742844
17231,8.02275,4.0946174,8.896512,3.0119224
17232,8.080519,4.0522704,8.89226,2.9852269
17233,8.18904,4.135283,8.953776,3.0058992
17234,8.273716,4.1450796,8.985643,2.9994125
17235,8.241118,4.1397576,8.990067,3.007021
17236,8.273857,4.129035,8.980954,2.9930186
17237,8.013796,4.0442953,8.881673,2.9961202
17238,8.137778,4.0494494,8.891425,2.9680157
17239,8.275584,4.1742,8.994043,3.007092
17240,8.317405,4.177075,8.976761,2.9853172
17241,8.100484,4.037604,8.882414,2.9724207
17242,8.260759,4.1149664,8.958612,2.9824777
17243,7.9410706,4.064693,8.862492,3.0075681
17244,8.15352,4.129712,8.927018,3.0020728
17245,8.24991,4.1087008,8.956125,2.9826126
17246,8.140163,4.043408,8.9006815,2.9720967
17247,8.102013,4.0672197,8.860193,2.9673476
17248,7.9973803,4.123233,8.870803,3.0139039
17249,8.166543,4.0766535,8.915319,2.9797153
17250,8.288143,4.1638117,8.987372,2.9982586
17251,7.991444,4.05517,8.880514,3.0038784
17252,8.033325,4.039561,8.884564,2.991648
17253,8.083804,4.061322,8.930004,3.0048165
17254,8.352814,4.1982293,9.022206,2.9983034
17255,8.061176,4.0498834,8.893055,2.9901016
17256,8.098856,4.0536675,8.874961,2.9686508
17257,8.242752,4.1087794,8.961839,2.9882693
17258,8.231835,4.1396394,8.975921,3.0053182
17259,8.2482,4.1049266,8.92995,2.9691806
17260,8.095799,4.0343666,8.9013405,2.9817727
17261,8.101874,4.0531955,8.890673,2.9794822
17262,8.071126,4.0510254,8.8912735,2.9868374
17263,8.219604,4.115361,8.967085,2.998379
17264,8.256262,4.1121655,8.954796,2.980187
17265,8.218144,4.150783,8.966368,3.0064304
17266,7.9635763,4.073688,8.876693,3.011459
17267,8.21938,4.105331,8.913726,2.9705768
17268,8.308296,4.13848,8.986774,2.9865491
17269,8.05858,4.048452,8.894643,2.9914644
17270,8.267892,4.1292863,8.992798,2.9974859
17271,8.249048,4.1116858,8.972022,2.9943337
17272,8.252571,4.1091785,8.9617405,2.9849522
17273,8.163229,4.0719004,8.887933,2.963918
17274,8.223433,4.145105,8.973264,3.0066748
17275,8.256475,4.1147223,8.933797,2.9724
17276,8.074224,4.049397,8.907465,2.9910579
17277,8.1507,4.058474,8.927473,2.986397
17278,8.2202835,4.1449327,8.958439,3.0016541
17279,8.260556,4.1506944,8.9864025,3.0048745
17280,8.067138,4.048544,8.889097,2.986587
17281,8.159594,4.082301,8.861008,2.9570677
17282,8.016325,4.0880857,8.88873,3.0085561
17283,8.003304,4.059237,8.893208,3.0065622
17284,8.263332,4.1453104,8.988988,3.0037975
17285,8.294333,4.167203,8.977728,2.9936504
17286,8.171659,4.0756955,8.974747,3.0027483
17287,8.079825,4.0522842,8.908843,2.9903712
17288,8.084948,4.062992,8.859552,2.969098
17289,8.137474,4.0775285,8.872468,2.9671528
17290,8.083932,4.0361886,8.910287,2.9880848
17291,8.226985,4.0986485,8.957475,2.9885643
17292,8.23423,4.0976143,8.965106,2.9915445
17293,8.217904,4.083823,8.942276,2.9797716
17294,7.974965,4.081974,8.894152,3.017135
17295,8.026372,4.05298,8.898236,3.0024655
17296,8.166278,4.075808,8.924108,2.9841003
17297,8.224604,4.1356635,8.9702835,3.0035207
17298,8.031541,4.0482864,8.88908,2.9951975
17299,8.216852,4.080457,8.940414,2.9796906
17300,8.265078,4.151365,8.978329,2.998837
17301,7.978222,4.1322355,8.880957,3.023669
17302,8.016005,4.0910935,8.89078,3.0090053
17303,8.244777,4.150009,9.004078,3.013109
17304,8.253176,4.1393642,8.983542,3.0024981
17305,8.131284,4.050684,8.918314,2.9860847
17306,8.249286,4.138397,8.981916,3.0023448
17307,8.300474,4.177268,8.984964,2.9949787
17308,8.251572,4.136407,8.982245,3.0023134
17309,8.1796,4.0648556,8.926219,2.9787714
17310,8.2046385,4.073533,8.936424,2.9786508
17311,8.223808,4.1088457,8.960835,2.9925156
17312,8.215084,4.138536,8.956185,3.0010376
17313,8.198147,4.07452,8.947123,2.9870973
17314,8.03238,4.0422263,8.887913,2.9939637
17315,8.223,4.0843115,8.93523,2.9758825
17316,8.22897,4.089567,8.934387,2.973545
17317,8.080639,4.0386467,8.894661,2.9847841
17318,8.225553,4.0931892,8.962258,2.9900985
17319,8.139559,4.073379,8.863202,2.9597974
17320,8.135611,4.0580955,8.8684435,2.9615157
17321,8.023906,4.045654,8.897707,3.0026596
17322,8.004979,4.056918,8.894375,3.0078318
17323,7.942468,4.091113,8.8722725,3.0175643
17324,8.258563,4.1609674,8.980183,3.0029242
17325,8.124305,4.0641327,8.884659,2.972626
17326,8.219876,4.0810623,8.926019,2.9706297
17327,8.05745,4.039677,8.860173,2.9739988
17328,8.178597,4.136712,8.954407,3.008511
17329,8.210469,4.1428275,8.955421,3.0018845
17330,8.187412,4.1250744,8.9465885,3.0006413
17331,8.270689,4.1390615,8.993456,2.9992323
17332,8.225276,4.1243057,8.973299,3.001733
17333,8.045284,4.0379467,8.887284,2.989341
17334,8.081758,4.050179,8.894438,2.985173
17335,8.078806,4.0635996,8.867872,2.971633
17336,8.020226,4.067593,8.90188,3.009488
17337,8.02407,4.093109,8.897509,3.010935
17338,8.159545,4.0659065,8.891575,2.9649894
17339,7.9686604,4.056432,8.86924,3.0029912
17340,8.194965,4.1328626,8.946515,3.0001304
17341,7.9504876,4.154444,8.8619585,3.0227807
17342,8.018421,4.0912123,8.891947,3.0099761
17343,8.25409,4.124549,8.983355,2.9971287
17344,8.302387,4.175865,8.985831,2.995386
17345,8.259337,4.14845,8.987056,3.0043378
17346,8.299903,4.172902,8.970058,2.9882936
17347,7.931861,4.1288404,8.867854,3.0235062
17348,8.187879,4.125575,8.9468565,3.0002313
17349,8.282553,4.1637506,8.988633,3.00149
17350,8.145346,4.1214185,8.917346,2.9970477
17351,8.055625,4.0362864,8.886412,2.9856544
17352,8.114982,4.059777,8.900981,2.9825647
17353,8.264582,4.1417503,8.98699,3.0014734
17354,8.285631,4.161095,8.985803,2.998709
17355,8.123776,4.0449743,8.915357,2.9799097
17356,8.018241,4.0923157,8.892848,3.0102293
17357,8.018276,4.0910416,8.891239,3.009594
17358,8.228149,4.1481595,8.9878845,3.008299
17359,8.294228,4.1625633,8.9854765,2.9969513
17360,8.145294,4.0533657,8.912577,2.9735332
17361,8.137709,4.0358634,8.921884,2.9792745
17362,8.14943,4.0845413,8.937385,2.9862726
17363,8.248393,4.111097,8.974281,2.9948494
17364,8.151545,4.0708456,8.911599,2.9806724
17365,8.173934,4.0566278,8.917919,2.9744575
17366,8.216158,4.122141,8.965181,3.0012348
17367,8.256493,4.1169,8.945463,2.9771976
17368,8.261103,4.105933,8.936831,2.969257
17369,8.105893,4.1102233,8.893196,2.994441
17370,8.249265,4.1595063,8.976521,3.0041988
17371,8.1757,4.0800858,8.902979,2.9723637
17372,8.283876,4.1722326,8.988764,3.002301
17373,8.164013,4.126284,8.931149,2.9994676
17374,8.10402,4.0639963,8.860956,2.9673362
17375,8.154788,4.127583,8.926883,3.0012422
17376,7.993106,4.0531507,8.881067,3.0015545
17377,8.134221,4.068042,8.920233,2.9801996
17378,8.147585,4.082848,8.873575,2.9679177
17379,8.2603035,4.157925,8.987849,3.0067408
17380,8.084686,4.055474,8.880345,2.9763896
17381,8.167548,4.1361303,8.936273,3.0036755
17382,8.311819,4.153763,9.021875,3.003505
17383,8.034715,4.0496235,8.892343,2.9954412
17384,8.28386,4.1713614,8.990291,3.002121
17385,8.092863,4.055179,8.908545,2.9852896
17386,8.277501,4.123841,8.9621935,2.9801068
17387,8.295274,4.164559,8.981218,2.994462
17388,8.29343,4.141655,8.963391,2.978078
17389,8.020286,4.0925007,8.893656,3.0096388
17390,7.9374614,4.1500163,8.866449,3.02441
17391,8.253068,4.1279745,8.977927,2.998678
17392,8.212553,4.10293,8.958909,2.9946883
17393,8.146137,4.070681,8.916505,2.9848611
17394,8.199485,4.1264787,8.953295,3.0007746
17395,8.135539,4.055269,8.919008,2.9859872
17396,8.016365,4.093071,8.892056,3.0104175
17397,8.043569,4.048506,8.890621,2.9928274
17398,8.08919,4.0706396,8.946988,3.011822
17399,8.14258,4.069768,8.901575,2.9780767
17400,7.9993434,4.0475707,8.880312,2.9994333
17401,7.950604,4.1744885,8.859796,3.0215337
17402,8.014927,4.0913033,8.88974,3.0087924
17403,8.281218,4.153828,9.02103,3.01074
17404,8.284867,4.1392336,8.986919,2.9975355
17405,8.290484,4.1560745,8.990798,2.9998627
17406,8.0049,4.052807,8.885458,3.001066
17407,8.141738,4.1184697,8.916046,2.9963238
17408,7.998549,4.1219196,8.887317,3.0210745
17409,8.291049,4.1730576,8.991401,3.0013013
17410,8.290805,4.154719,8.991199,2.9995995
17411,7.9449472,4.1335344,8.874611,3.025196
17412,8.244508,4.1463013,8.970958,3.0014489
17413,8.178434,4.1390343,8.9486065,3.0063474
17414,8.019126,4.0546145,8.897185,3.0040855
17415,8.202721,4.0746975,8.9450445,2.9846485
17416,8.227703,4.153936,8.954446,2.998691
17417,8.276164,4.1341796,8.985306,2.997208
17418,7.996423,4.0596905,8.889984,3.008
17419,8.288091,4.163287,8.986437,2.9998791
17420,8.293896,4.1620536,8.992933,3.0005896
17421,8.309516,4.1814194,8.996129,2.9989617
17422,8.265313,4.157149,8.986416,3.003877
17423,8.104306,4.058634,8.898303,2.9833403
17424,8.288224,4.170699,8.984063,2.9979525
17425,8.126823,4.122254,8.914479,3.0002496
17426,7.9893255,4.0439625,8.872132,2.9978814
17427,8.25716,4.130582,8.979412,2.9958997
17428,8.304157,4.1775417,8.983417,2.994712
17429,8.0600605,4.0431466,8.896682,2.991471
17430,8.01902,4.0658574,8.900551,3.0105126
17431,8.270116,4.151873,8.9794445,2.9980564
17432,8.3137865,4.183041,9.007924,3.0044825
17433,8.114902,4.0599933,8.888013,2.9756775
17434,7.9867992,4.07121,8.890036,3.013187
17435,8.086806,4.0780807,8.841477,2.9667997
17436,8.302339,4.1425023,9.000833,2.9948351
17437,8.260029,4.1652856,8.981903,3.003761
17438,8.257825,4.1195416,8.944248,2.975719
17439,8.219705,4.09047,8.912505,2.9657843
17440,8.015061,4.040693,8.884027,2.9959435
17441,8.2774,4.144595,8.989449,3.0000803
17442,8.261963,4.168187,8.984638,3.0055285
17443,8.247657,4.142083,8.992212,3.0050645
17444,8.19011,4.132783,8.957524,3.005859
17445,8.142371,4.0679226,8.896095,2.974485
17446,7.987646,4.123247,8.877617,3.0187328
17447,8.301657,4.1607313,8.981983,2.9929852
17448,8.088899,4.0639706,8.856493,2.9674983
17449,8.022179,4.0924444,8.893646,3.0101142
17450,8.01927,4.0440173,8.883435,2.9957254
17451,8.319354,4.1794167,9.003111,2.9984887
17452,8.151117,4.1181307,8.926,2.997185
17453,8.105262,4.046083,8.933356,2.9951255
17454,8.27109,4.12721,8.978827,2.9926922
17455,8.180563,4.127473,8.939718,2.999425
17456,8.198727,4.118342,8.952204,2.9981503
17457,8.264739,4.1609235,8.988878,3.005603
17458,8.31701,4.1803946,8.984878,2.9918337
17459,8.221868,4.0886116,8.941628,2.9795897
17460,8.28659,4.1471553,8.989481,2.9982111
17461,8.033373,4.0443683,8.888487,2.992602
17462,8.221211,4.0892844,8.947151,2.9827592
17463,8.261722,4.1540504,8.977219,3.000887
17464,8.044351,4.0381236,8.887363,2.989373
17465,8.005965,4.042312,8.874478,2.994593
17466,8.240588,4.133039,8.980659,3.00158
17467,8.169211,4.0769835,8.875161,2.9598966
17468,8.215153,4.11391,8.959484,2.996268
17469,8.159162,4.1240153,8.9213915,2.9962602
17470,7.949975,4.0721745,8.8694935,3.0112498
17471,7.982737,4.0492706,8.874151,3.0005617
17472,8.227075,4.1355906,8.973993,3.0040615
17473,8.244538,4.1051345,8.921282,2.9658365
17474,8.258247,4.14135,8.998775,3.0051332
17475,8.245599,4.148334,8.971289,3.0004015
17476,8.034474,4.048087,8.891711,2.9957166
17477,8.259293,4.1448565,8.986421,3.0042837
17478,8.071243,4.0521264,8.905281,2.9907815
17479,8.245267,4.1068106,8.966249,2.9893465
17480,8.2066765,4.0935206,8.923338,2.975693
17481,8.247906,4.115179,8.965928,2.9887164
17482,8.003956,4.045379,8.875415,2.9951603
17483,8.109192,4.077811,8.943451,3.0129576
17484,8.347642,4.2002907,9.031415,3.0059397
17485,8.18181,4.0842724,8.933976,2.9865541
17486,7.9334483,4.071126,8.859546,3.009297
17487,8.29682,4.174382,8.98464,2.9970305
17488,8.2656,4.112664,8.947001,2.9749775
17489,8.044041,4.047205,8.893537,2.993887
17490,8.256284,4.147147,8.9743185,2.9989967
17491,8.283533,4.134624,8.992684,2.994193
17492,8.017274,4.091168,8.890723,3.008972
17493,8.174374,4.128514,8.93057,2.996988
17494,8.242467,4.1543493,8.978778,3.006482
17495,8.011515,4.0727,8.894498,3.0104842
17496,8.025955,4.040806,8.892373,2.9981942
17497,8.298428,4.1552396,8.986134,2.9958804
17498,7.974091,4.053156,8.870189,3.0021906
17499,8.184869,4.1363993,8.931391,2.9971776
17500,8.2378235,4.1509624,8.967454,3.0013738
17501,8.118496,4.045441,8.906682,2.9819643
17502,7.9387164,4.07251,8.864683,3.0110474
17503,8.049435,4.037338,8.888816,2.9886343
17504,8.235925,4.1369224,8.976383,3.0035982
17505,8.089933,4.067376,8.932696,3.0072968
17506,8.252255,4.119551,8.968184,2.990124
17507,8.164325,4.1250615,8.94331,3.003584
17508,8.013106,4.040548,8.878176,2.9929254
17509,8.299032,4.153542,8.988863,2.9967368
17510,8.170489,4.0656114,8.939158,2.9883327
17511,8.068192,4.0509214,8.912703,2.996553
17512,8.176136,4.1268806,8.94529,3.0005324
17513,8.114663,4.0664907,8.947152,3.0051985
17514,8.085648,4.0530195,8.896497,2.9858165
17515,8.302406,4.161325,8.985813,2.9953024
17516,8.174719,4.138008,8.938102,3.0026712
17517,8.268513,4.1588535,8.98244,3.002003
17518,8.214246,4.1189184,8.964089,2.9991117
17519,8.296079,4.169158,8.985284,2.994872
17520,7.9692135,4.0607853,8.874064,3.0062768
17521,8.302656,4.172524,8.993152,2.9981651
17522,8.297489,4.15973,8.984929,2.9962196
17523,8.210699,4.0834203,8.943464,2.9817822
17524,8.2610235,4.115224,8.9333105,2.9702606
17525,8.096658,4.0397115,8.889051,2.9748106
17526,8.00119,4.0627117,8.895188,3.01067
17527,8.128952,4.063204,8.909895,2.9832923
17528,8.079924,4.0393357,8.893948,2.9844851
17529,8.240228,4.117416,8.968227,2.9945548
17530,8.316999,4.140184,8.993072,2.9866607
17531,8.098452,4.037452,8.88894,2.9743843
17532,8.187606,4.12215,8.94594,2.9987643
17533,8.190023,4.0851197,8.884835,2.9605181
17534,8.255182,4.121717,8.98001,2.9942536
17535,8.131433,4.118683,8.920956,3.0018694
17536,8.040049,4.0401154,8.850395,2.9754033
17537,7.995129,4.068174,8.889382,3.0104954
17538,8.320782,4.184486,8.994269,2.9949765
17539,8.083736,4.0554557,8.887224,2.978561
17540,8.125126,4.049736,8.876993,2.9649043
17541,8.259018,4.118869,8.956908,2.9819927
17542,8.292936,4.1751013,8.986749,2.9981875
17543,7.979224,4.0472417,8.870321,2.9991193
17544,8.232787,4.0908284,8.939891,2.9756267
17545,8.213717,4.1347976,8.97428,3.0058577
17546,8.013957,4.06743,8.9014015,3.0104272
17547,8.00202,4.0442905,8.879933,2.9986844
17548,8.135073,4.065363,8.897962,2.9757931
17549,8.137147,4.065367,8.899196,2.9770894
17550,8.212924,4.096456,8.946637,2.9863138
17551,8.258652,4.115574,8.964645,2.9859395
17552,8.2207155,4.0889373,8.953766,2.9864526
17553,7.941267,4.0714517,8.86488,3.0099504
17554,8.249457,4.161684,8.962537,2.997268
17555,8.015142,4.089891,8.88836,3.0089145
17556,8.216637,4.1283703,8.960414,2.9991577
17557,7.9731026,4.0508723,8.870207,3.0014553
17558,8.184394,4.1090612,8.942198,2.9958646
17559,8.185127,4.124787,8.950575,3.002098
17560,8.186841,4.1307354,8.940156,2.9989269
17561,8.083413,4.0505786,8.880449,2.9771044
17562,8.021842,4.069386,8.903844,3.01102
17563,8.114283,4.041095,8.89933,2.9777012
17564,8.013458,4.091161,8.890264,3.009704
17565,8.073431,4.032859,8.892286,2.983627
17566,8.227716,4.09027,8.928872,2.9710817
17567,8.252988,4.155788,8.976312,3.0015962
17568,8.147075,4.057458,8.925353,2.9858756
17569,8.2350025,4.095469,8.965991,2.9916153
17570,8.070229,4.0493956,8.890921,2.9866464
17571,8.106775,4.0362716,8.895552,2.9750724
17572,8.115665,4.063013,8.866419,2.9670494
17573,7.9906955,4.060774,8.884424,3.0057964
17574,8.14375,4.057003,8.925184,2.98609
17575,8.213286,4.146921,8.955465,3.002087
17576,8.079916,4.0518684,8.912193,2.9909692
17577,8.023881,4.093057,8.895264,3.0101035
17578,8.31133,4.1816964,9.007098,3.0030968
17579,8.210594,4.1298933,8.964183,3.002702
17580,8.170385,4.124612,8.929964,2.9985769
17581,8.211669,4.150858,8.9613695,3.0054033
17582,8.247238,4.1123047,8.970449,2.9941134
17583,8.015521,4.0924463,8.89031,3.0096653
17584,8.1723385,4.1360235,8.943617,3.005707
17585,8.151043,4.074709,8.8958,2.9732475
17586,8.196374,4.1368484,8.959819,3.0064526
17587,8.260224,4.1565785,8.97517,2.9999833
17588,8.012562,4.0879846,8.886485,3.0083926
17589,8.236417,4.1096454,8.927604,2.972688
17590,8.130167,4.043085,8.90566,2.9769125
17591,8.267507,4.166944,8.973644,2.9991324
17592,8.173822,4.134471,8.944077,3.005651
17593,8.238011,4.1131682,8.971347,2.9940517
17594,8.036466,4.0410466,8.888421,2.9931798
17595,8.240385,4.1012363,8.91857,2.9652085
17596,8.076564,4.068722,8.926936,3.0090783
17597,7.9585156,4.153715,8.857309,3.0195093
17598,8.201965,4.089976,8.928676,2.9791527
17599,8.257955,4.145215,8.975614,2.9999952
17600,8.0198345,4.0668426,8.902036,3.009344
17601,7.9452405,4.064801,8.86477,3.007812
17602,8.149723,4.0482683,8.906181,2.9732466
17603,8.280833,4.1216974,8.956854,2.976792
17604,8.2427225,4.1075726,8.937923,2.9773173
17605,8.147303,4.068473,8.908814,2.980158
17606,7.9872985,4.0479016,8.8739195,2.9996817
17607,8.161637,4.065927,8.88394,2.9633877
17608,8.297799,4.175187,8.987327,2.9974203
